step,vx_5_10,singularity_count,dirichlet
2144,2.5276055336e+00,5.1000000000e+01,7.5570000000e+03
2145,2.5355641842e+00,5.2000000000e+01,7.3280000000e+03
2146,2.5307924747e+00,3.6000000000e+01,7.4970000000e+03
2147,2.5356950760e+00,5.1000000000e+01,7.3750000000e+03
2148,2.5343370438e+00,4.5000000000e+01,7.3650000000e+03
2149,2.5319137573e+00,3.8000000000e+01,7.4430000000e+03
2150,2.5349631310e+00,3.5000000000e+01,7.3950000000e+03
2151,2.5400607586e+00,5.0000000000e+01,7.3050000000e+03
2152,2.5383808613e+00,3.4000000000e+01,7.4130000000e+03
2153,2.5387632847e+00,4.3000000000e+01,7.4760000000e+03
2154,2.5444610119e+00,4.8000000000e+01,7.3200000000e+03
2155,2.5421049595e+00,3.0000000000e+01,7.4640000000e+03
2156,2.5426924229e+00,4.5000000000e+01,7.4740000000e+03
2157,2.5421454906e+00,3.2000000000e+01,7.2990000000e+03
2158,2.5434753895e+00,4.9000000000e+01,7.3670000000e+03
2159,2.5403485298e+00,4.5000000000e+01,7.4220000000e+03
2160,2.5490961075e+00,4.4000000000e+01,7.4470000000e+03
2161,2.5499644279e+00,3.6000000000e+01,7.3680000000e+03
2162,2.5488860607e+00,2.6000000000e+01,7.3410000000e+03
2163,2.5534172058e+00,5.0000000000e+01,7.3820000000e+03
2164,2.5497140884e+00,4.5000000000e+01,7.4400000000e+03
2165,2.5492000580e+00,4.1000000000e+01,7.4970000000e+03
2166,2.5531146526e+00,4.0000000000e+01,7.2760000000e+03
2167,2.5543386936e+00,4.4000000000e+01,7.4380000000e+03
2168,2.5504131317e+00,4.4000000000e+01,7.2320000000e+03
2169,2.5566463470e+00,6.0000000000e+01,7.5280000000e+03
2170,2.5489802361e+00,4.7000000000e+01,7.2440000000e+03
2171,2.5501101017e+00,5.3000000000e+01,7.3290000000e+03
2172,2.5531678200e+00,4.0000000000e+01,7.4390000000e+03
2173,2.5509026051e+00,4.8000000000e+01,7.4000000000e+03
2174,2.5541589260e+00,4.4000000000e+01,7.2830000000e+03
2175,2.5539216995e+00,5.0000000000e+01,7.4760000000e+03
2176,2.5533242226e+00,5.3000000000e+01,7.4150000000e+03
2177,2.5510745049e+00,4.1000000000e+01,7.4410000000e+03
2178,2.5483403206e+00,4.1000000000e+01,7.3840000000e+03
2179,2.5490183830e+00,4.9000000000e+01,7.3910000000e+03
2180,2.5469238758e+00,5.0000000000e+01,7.3270000000e+03
2181,2.5446467400e+00,4.2000000000e+01,7.4040000000e+03
2182,2.5457150936e+00,3.6000000000e+01,7.4130000000e+03
2183,2.5399646759e+00,3.8000000000e+01,7.3470000000e+03
2184,2.5422530174e+00,4.3000000000e+01,7.3940000000e+03
2185,2.5448117256e+00,3.5000000000e+01,7.4400000000e+03
2186,2.5385310650e+00,4.4000000000e+01,7.3850000000e+03
2187,2.5387651920e+00,4.2000000000e+01,7.4530000000e+03
2188,2.5344462395e+00,5.7000000000e+01,7.3350000000e+03
2189,2.5295348167e+00,4.1000000000e+01,7.4290000000e+03
2190,2.5312120914e+00,5.2000000000e+01,7.3260000000e+03
2191,2.5353436470e+00,3.8000000000e+01,7.4260000000e+03
2192,2.5313644409e+00,4.9000000000e+01,7.4380000000e+03
2193,2.5347497463e+00,5.4000000000e+01,7.3680000000e+03
2194,2.5360643864e+00,3.8000000000e+01,7.2670000000e+03
2195,2.5350770950e+00,3.9000000000e+01,7.4000000000e+03
2196,2.5391666889e+00,4.3000000000e+01,7.2660000000e+03
2197,2.5395243168e+00,4.7000000000e+01,7.4540000000e+03
2198,2.5425109863e+00,5.0000000000e+01,7.4360000000e+03
2199,2.5371785164e+00,5.1000000000e+01,7.2980000000e+03
2200,2.5411443710e+00,3.9000000000e+01,7.5210000000e+03
2201,2.5380468369e+00,5.4000000000e+01,7.3490000000e+03
2202,2.5350718498e+00,6.0000000000e+01,7.3040000000e+03
2203,2.5315234661e+00,4.2000000000e+01,7.4330000000e+03
2204,2.5363981724e+00,4.7000000000e+01,7.3360000000e+03
2205,2.5332398415e+00,3.6000000000e+01,7.4300000000e+03
2206,2.5316705704e+00,4.4000000000e+01,7.4010000000e+03
2207,2.5359747410e+00,4.9000000000e+01,7.2540000000e+03
2208,2.5354299545e+00,3.2000000000e+01,7.4220000000e+03
2209,2.5342042446e+00,4.3000000000e+01,7.4230000000e+03
2210,2.5319490433e+00,4.8000000000e+01,7.4100000000e+03
2211,2.5384769440e+00,4.3000000000e+01,7.3870000000e+03
2212,2.5295615196e+00,4.2000000000e+01,7.4680000000e+03
2213,2.5292737484e+00,4.9000000000e+01,7.3790000000e+03
2214,2.5335357189e+00,4.3000000000e+01,7.3770000000e+03
2215,2.5304629803e+00,4.3000000000e+01,7.4650000000e+03
2216,2.5293729305e+00,4.8000000000e+01,7.3950000000e+03
2217,2.5250291824e+00,3.3000000000e+01,7.3570000000e+03
2218,2.5307369232e+00,4.8000000000e+01,7.4230000000e+03
2219,2.5337774754e+00,6.4000000000e+01,7.3130000000e+03
2220,2.5335938931e+00,5.7000000000e+01,7.4270000000e+03
2221,2.5364522934e+00,4.0000000000e+01,7.2690000000e+03
2222,2.5371048450e+00,5.1000000000e+01,7.4110000000e+03
2223,2.5367829800e+00,3.7000000000e+01,7.4840000000e+03
2224,2.5403697491e+00,4.1000000000e+01,7.4860000000e+03
2225,2.5415947437e+00,3.0000000000e+01,7.3490000000e+03
2226,2.5431599617e+00,4.1000000000e+01,7.4150000000e+03
2227,2.5439369678e+00,2.9000000000e+01,7.4680000000e+03
2228,2.5446910858e+00,5.1000000000e+01,7.3290000000e+03
2229,2.5439534187e+00,4.0000000000e+01,7.3700000000e+03
2230,2.5464012623e+00,2.9000000000e+01,7.3600000000e+03
2231,2.5423414707e+00,3.2000000000e+01,7.3670000000e+03
2232,2.5455913544e+00,5.1000000000e+01,7.2990000000e+03
2233,2.5453281403e+00,4.1000000000e+01,7.3830000000e+03
2234,2.5400853157e+00,4.8000000000e+01,7.4370000000e+03
2235,2.5428366661e+00,3.8000000000e+01,7.2650000000e+03
2236,2.5469939709e+00,4.2000000000e+01,7.2540000000e+03
2237,2.5493738651e+00,3.9000000000e+01,7.3590000000e+03
2238,2.5485241413e+00,5.6000000000e+01,7.6100000000e+03
2239,2.5449216366e+00,3.5000000000e+01,7.3080000000e+03
2240,2.5447487831e+00,6.1000000000e+01,7.2810000000e+03
2241,2.5488746166e+00,3.9000000000e+01,7.4170000000e+03
2242,2.5453946590e+00,4.0000000000e+01,7.4080000000e+03
2243,2.5436284542e+00,3.8000000000e+01,7.4370000000e+03
2244,2.5484406948e+00,3.9000000000e+01,7.2980000000e+03
2245,2.5483558178e+00,3.9000000000e+01,7.3340000000e+03
2246,2.5388731956e+00,4.8000000000e+01,7.4140000000e+03
2247,2.5509610176e+00,4.6000000000e+01,7.3160000000e+03
2248,2.5493345261e+00,3.8000000000e+01,7.4080000000e+03
2249,2.5461397171e+00,5.1000000000e+01,7.3860000000e+03
2250,2.5424604416e+00,4.1000000000e+01,7.3920000000e+03
2251,2.5524084568e+00,4.4000000000e+01,7.5390000000e+03
2252,2.5502812862e+00,4.3000000000e+01,7.4090000000e+03
2253,2.5503633022e+00,6.2000000000e+01,7.5260000000e+03
2254,2.5449421406e+00,3.7000000000e+01,7.3300000000e+03
2255,2.5503444672e+00,4.0000000000e+01,7.4760000000e+03
2256,2.5431609154e+00,5.3000000000e+01,7.3720000000e+03
2257,2.5436601639e+00,5.3000000000e+01,7.3610000000e+03
2258,2.5415210724e+00,4.5000000000e+01,7.4170000000e+03
2259,2.5430362225e+00,3.0000000000e+01,7.3800000000e+03
2260,2.5416853428e+00,3.1000000000e+01,7.3130000000e+03
2261,2.5427074432e+00,4.1000000000e+01,7.3190000000e+03
2262,2.5420529842e+00,4.3000000000e+01,7.3200000000e+03
2263,2.5420498848e+00,4.7000000000e+01,7.3390000000e+03
2264,2.5417349339e+00,3.8000000000e+01,7.4710000000e+03
2265,2.5393335819e+00,4.9000000000e+01,7.5160000000e+03
2266,2.5391056538e+00,3.0000000000e+01,7.2170000000e+03
2267,2.5403835773e+00,3.5000000000e+01,7.5350000000e+03
2268,2.5394711494e+00,6.0000000000e+01,7.3140000000e+03
2269,2.5336494446e+00,4.4000000000e+01,7.2530000000e+03
2270,2.5342373848e+00,4.7000000000e+01,7.2890000000e+03
2271,2.5357794762e+00,3.2000000000e+01,7.4820000000e+03
2272,2.5344319344e+00,4.2000000000e+01,7.3890000000e+03
2273,2.5316841602e+00,4.4000000000e+01,7.3900000000e+03
2274,2.5269336700e+00,3.7000000000e+01,7.4120000000e+03
2275,2.5277972221e+00,3.7000000000e+01,7.4380000000e+03
2276,2.5292277336e+00,3.9000000000e+01,7.2220000000e+03
2277,2.5327711105e+00,4.6000000000e+01,7.3310000000e+03
2278,2.5251080990e+00,5.3000000000e+01,7.4200000000e+03
2279,2.5269596577e+00,5.2000000000e+01,7.2360000000e+03
2280,2.5241320133e+00,5.3000000000e+01,7.3880000000e+03
2281,2.5225267410e+00,4.2000000000e+01,7.4420000000e+03
2282,2.5285754204e+00,5.4000000000e+01,7.3660000000e+03
2283,2.5293273926e+00,4.9000000000e+01,7.3580000000e+03
2284,2.5227265358e+00,4.8000000000e+01,7.5810000000e+03
2285,2.5300426483e+00,4.8000000000e+01,7.3470000000e+03
2286,2.5246534348e+00,3.9000000000e+01,7.3190000000e+03
2287,2.5284030437e+00,5.2000000000e+01,7.3820000000e+03
2288,2.5239825249e+00,4.9000000000e+01,7.3610000000e+03
2289,2.5268251896e+00,3.7000000000e+01,7.4250000000e+03
2290,2.5286536217e+00,4.6000000000e+01,7.3760000000e+03
2291,2.5318138599e+00,5.2000000000e+01,7.4400000000e+03
2292,2.5355889797e+00,4.2000000000e+01,7.3220000000e+03
2293,2.5322253704e+00,4.8000000000e+01,7.3280000000e+03
2294,2.5309295654e+00,4.2000000000e+01,7.3810000000e+03
2295,2.5357403755e+00,3.6000000000e+01,7.4560000000e+03
2296,2.5317847729e+00,3.2000000000e+01,7.2600000000e+03
2297,2.5384719372e+00,3.6000000000e+01,7.5340000000e+03
2298,2.5416612625e+00,3.9000000000e+01,7.4400000000e+03
2299,2.5408420563e+00,6.6000000000e+01,7.3610000000e+03
2300,2.5399620533e+00,5.3000000000e+01,7.2330000000e+03
2301,2.5426335335e+00,5.1000000000e+01,7.4430000000e+03
2302,2.5473861694e+00,3.8000000000e+01,7.2520000000e+03
2303,2.5462055206e+00,4.6000000000e+01,7.3520000000e+03
2304,2.5469822884e+00,5.1000000000e+01,7.3480000000e+03
2305,2.5470166206e+00,4.2000000000e+01,7.4070000000e+03
2306,2.5462601185e+00,4.9000000000e+01,7.3760000000e+03
2307,2.5461602211e+00,4.2000000000e+01,7.3300000000e+03
2308,2.5420808792e+00,4.2000000000e+01,7.5040000000e+03
2309,2.5463280678e+00,4.2000000000e+01,7.3920000000e+03
2310,2.5450944901e+00,3.7000000000e+01,7.3600000000e+03
2311,2.5469191074e+00,3.9000000000e+01,7.4410000000e+03
2312,2.5452239513e+00,4.9000000000e+01,7.3390000000e+03
2313,2.5501973629e+00,4.1000000000e+01,7.3110000000e+03
2314,2.5506875515e+00,4.7000000000e+01,7.2550000000e+03
2315,2.5513451099e+00,5.6000000000e+01,7.3410000000e+03
2316,2.5529153347e+00,4.2000000000e+01,7.5340000000e+03
2317,2.5517804623e+00,4.5000000000e+01,7.3200000000e+03
2318,2.5462605953e+00,4.2000000000e+01,7.3190000000e+03
2319,2.5512869358e+00,4.3000000000e+01,7.4540000000e+03
2320,2.5480580330e+00,3.6000000000e+01,7.2360000000e+03
2321,2.5480554104e+00,3.4000000000e+01,7.3860000000e+03
2322,2.5425410271e+00,5.7000000000e+01,7.4010000000e+03
2323,2.5399522781e+00,4.3000000000e+01,7.5010000000e+03
2324,2.5491805077e+00,5.7000000000e+01,7.2830000000e+03
2325,2.5420548916e+00,3.8000000000e+01,7.4050000000e+03
2326,2.5412330627e+00,4.2000000000e+01,7.4910000000e+03
2327,2.5476646423e+00,3.6000000000e+01,7.2920000000e+03
2328,2.5465042591e+00,4.5000000000e+01,7.3070000000e+03
2329,2.5464594364e+00,5.0000000000e+01,7.4200000000e+03
2330,2.5465593338e+00,5.4000000000e+01,7.4560000000e+03
2331,2.5506291389e+00,3.0000000000e+01,7.3360000000e+03
2332,2.5427935123e+00,3.6000000000e+01,7.5470000000e+03
2333,2.5467660427e+00,4.7000000000e+01,7.3690000000e+03
2334,2.5398862362e+00,3.8000000000e+01,7.4040000000e+03
2335,2.5436491966e+00,5.8000000000e+01,7.2800000000e+03
2336,2.5391263962e+00,4.0000000000e+01,7.3950000000e+03
2337,2.5387923717e+00,4.4000000000e+01,7.3600000000e+03
2338,2.5392870903e+00,3.5000000000e+01,7.4230000000e+03
2339,2.5359210968e+00,3.7000000000e+01,7.3920000000e+03
2340,2.5388531685e+00,3.5000000000e+01,7.2470000000e+03
2341,2.5413463116e+00,5.5000000000e+01,7.4960000000e+03
2342,2.5386481285e+00,5.5000000000e+01,7.4820000000e+03
2343,2.5357885361e+00,4.2000000000e+01,7.4370000000e+03
2344,2.5343892574e+00,4.6000000000e+01,7.2710000000e+03
2345,2.5324802399e+00,3.1000000000e+01,7.4550000000e+03
2346,2.5321073532e+00,4.9000000000e+01,7.3360000000e+03
2347,2.5329432487e+00,3.9000000000e+01,7.2950000000e+03
2348,2.5344145298e+00,4.0000000000e+01,7.4950000000e+03
2349,2.5317425728e+00,5.4000000000e+01,7.3600000000e+03
2350,2.5330753326e+00,5.0000000000e+01,7.4330000000e+03
2351,2.5370531082e+00,5.6000000000e+01,7.2580000000e+03
2352,2.5296564102e+00,3.3000000000e+01,7.3710000000e+03
2353,2.5296752453e+00,5.1000000000e+01,7.5270000000e+03
2354,2.5382037163e+00,4.4000000000e+01,7.4170000000e+03
2355,2.5323178768e+00,5.2000000000e+01,7.1500000000e+03
2356,2.5361506939e+00,4.8000000000e+01,7.4430000000e+03
2357,2.5320131779e+00,4.1000000000e+01,7.4330000000e+03
2358,2.5352194309e+00,5.2000000000e+01,7.4560000000e+03
2359,2.5401902199e+00,4.3000000000e+01,7.4720000000e+03
2360,2.5344130993e+00,4.3000000000e+01,7.4460000000e+03
2361,2.5438106060e+00,5.7000000000e+01,7.3940000000e+03
2362,2.5409586430e+00,2.8000000000e+01,7.3350000000e+03
2363,2.5388665199e+00,4.7000000000e+01,7.3370000000e+03
2364,2.5397450924e+00,4.6000000000e+01,7.4240000000e+03
2365,2.5346391201e+00,5.0000000000e+01,7.4960000000e+03
2366,2.5350995064e+00,4.1000000000e+01,7.3270000000e+03
2367,2.5334506035e+00,5.0000000000e+01,7.3510000000e+03
2368,2.5302877426e+00,4.0000000000e+01,7.4790000000e+03
2369,2.5333635807e+00,5.7000000000e+01,7.3390000000e+03
2370,2.5271468163e+00,3.6000000000e+01,7.5250000000e+03
2371,2.5312907696e+00,3.8000000000e+01,7.3980000000e+03
2372,2.5235130787e+00,3.2000000000e+01,7.3780000000e+03
2373,2.5305662155e+00,4.1000000000e+01,7.4370000000e+03
2374,2.5263867378e+00,4.7000000000e+01,7.4290000000e+03
2375,2.5286924839e+00,5.3000000000e+01,7.3590000000e+03
2376,2.5303921700e+00,4.6000000000e+01,7.3430000000e+03
2377,2.5328738689e+00,4.3000000000e+01,7.3920000000e+03
2378,2.5311834812e+00,4.4000000000e+01,7.5000000000e+03
2379,2.5366401672e+00,3.9000000000e+01,6.5180000000e+03
2380,2.5362877846e+00,4.5000000000e+01,7.3290000000e+03
2381,2.5402140617e+00,4.6000000000e+01,7.4900000000e+03
2382,2.5407743454e+00,4.5000000000e+01,7.3020000000e+03
2383,2.5426850319e+00,3.6000000000e+01,7.4920000000e+03
2384,2.5449314117e+00,6.5000000000e+01,7.3690000000e+03
2385,2.5460951328e+00,3.7000000000e+01,7.3750000000e+03
2386,2.5470576286e+00,4.2000000000e+01,7.4360000000e+03
2387,2.5474734306e+00,4.9000000000e+01,7.3640000000e+03
2388,2.5476469994e+00,5.3000000000e+01,7.3560000000e+03
2389,2.5442750454e+00,4.2000000000e+01,7.3770000000e+03
2390,2.5510797501e+00,5.4000000000e+01,7.3930000000e+03
2391,2.5459368229e+00,5.2000000000e+01,7.4160000000e+03
2392,2.5488271713e+00,5.8000000000e+01,7.3830000000e+03
2393,2.5510904789e+00,5.4000000000e+01,7.3790000000e+03
2394,2.5491151810e+00,3.7000000000e+01,7.3660000000e+03
2395,2.5482709408e+00,2.9000000000e+01,7.4480000000e+03
2396,2.5584151745e+00,3.4000000000e+01,7.3180000000e+03
2397,2.5525095463e+00,6.0000000000e+01,7.2230000000e+03
2398,2.5527305603e+00,4.4000000000e+01,7.4450000000e+03
2399,2.5510880947e+00,5.1000000000e+01,7.5570000000e+03
2400,2.5549767017e+00,5.0000000000e+01,7.3120000000e+03
2401,2.5550465584e+00,4.7000000000e+01,7.4090000000e+03
2402,2.5514900684e+00,3.7000000000e+01,7.4100000000e+03
2403,2.5469861031e+00,4.5000000000e+01,7.5040000000e+03
2404,2.5469801426e+00,4.4000000000e+01,7.3970000000e+03
2405,2.5418174267e+00,3.5000000000e+01,7.2730000000e+03
2406,2.5429313183e+00,3.5000000000e+01,7.3730000000e+03
2407,2.5424146652e+00,3.4000000000e+01,7.3860000000e+03
2408,2.5340120792e+00,4.4000000000e+01,7.4460000000e+03
2409,2.5383470058e+00,5.2000000000e+01,7.5080000000e+03
2410,2.5340983868e+00,4.4000000000e+01,4.3470000000e+03
2411,2.5322906971e+00,2.4000000000e+01,7.2670000000e+03
2412,2.5316231251e+00,3.8000000000e+01,7.3650000000e+03
2413,2.5400352478e+00,4.5000000000e+01,7.5030000000e+03
2414,2.5368571281e+00,4.0000000000e+01,7.3600000000e+03
2415,2.5365295410e+00,3.1000000000e+01,7.3820000000e+03
2416,2.5300290585e+00,5.8000000000e+01,7.5160000000e+03
2417,2.5269091129e+00,4.8000000000e+01,7.3880000000e+03
2418,2.5285351276e+00,4.9000000000e+01,7.3160000000e+03
2419,2.5282995701e+00,4.1000000000e+01,7.4860000000e+03
2420,2.5246963501e+00,3.0000000000e+01,7.4400000000e+03
2421,2.5260741711e+00,4.0000000000e+01,7.4130000000e+03
2422,2.5262219906e+00,4.9000000000e+01,7.3860000000e+03
2423,2.5290682316e+00,4.6000000000e+01,7.3440000000e+03
2424,2.5261199474e+00,5.1000000000e+01,7.4790000000e+03
2425,2.5246269703e+00,4.4000000000e+01,7.3540000000e+03
2426,2.5195460320e+00,4.6000000000e+01,7.3480000000e+03
2427,2.5201325417e+00,4.1000000000e+01,7.3490000000e+03
2428,2.5258951187e+00,3.3000000000e+01,7.5990000000e+03
2429,2.5216259956e+00,4.4000000000e+01,7.3090000000e+03
2430,2.5235233307e+00,4.3000000000e+01,7.3170000000e+03
2431,2.5194756985e+00,5.0000000000e+01,7.4770000000e+03
2432,2.5198481083e+00,3.7000000000e+01,7.4520000000e+03
2433,2.5237612724e+00,3.9000000000e+01,7.3430000000e+03
2434,2.5267732143e+00,3.4000000000e+01,7.3690000000e+03
2435,2.5282642841e+00,4.9000000000e+01,7.3480000000e+03
2436,2.5213336945e+00,4.1000000000e+01,7.3680000000e+03
2437,2.5299425125e+00,5.2000000000e+01,7.2990000000e+03
2438,2.5287172794e+00,3.7000000000e+01,7.5420000000e+03
2439,2.5324559212e+00,3.3000000000e+01,7.3300000000e+03
2440,2.5314562321e+00,3.2000000000e+01,7.3400000000e+03
2441,2.5295605659e+00,5.9000000000e+01,7.5030000000e+03
2442,2.5319755077e+00,3.7000000000e+01,7.5270000000e+03
2443,2.5334570408e+00,3.4000000000e+01,7.4360000000e+03
2444,2.5296227932e+00,4.1000000000e+01,7.2700000000e+03
2445,2.5312218666e+00,4.3000000000e+01,7.4200000000e+03
2446,2.5284459591e+00,3.6000000000e+01,7.4220000000e+03
2447,2.5251033306e+00,3.8000000000e+01,7.3960000000e+03
2448,2.5251679420e+00,4.5000000000e+01,7.3880000000e+03
2449,2.5277101994e+00,4.8000000000e+01,7.4260000000e+03
2450,2.5332956314e+00,4.6000000000e+01,7.4310000000e+03
2451,2.5349326134e+00,4.9000000000e+01,7.4110000000e+03
2452,2.5358433723e+00,4.4000000000e+01,7.3290000000e+03
2453,2.5372200012e+00,5.2000000000e+01,7.3940000000e+03
2454,2.5416364670e+00,4.8000000000e+01,7.3460000000e+03
2455,2.5440652370e+00,4.0000000000e+01,7.4690000000e+03
2456,2.5404040813e+00,4.6000000000e+01,7.2750000000e+03
2457,2.5428590775e+00,3.0000000000e+01,7.2920000000e+03
2458,2.5451483727e+00,4.3000000000e+01,7.3990000000e+03
2459,2.5466539860e+00,3.5000000000e+01,7.3590000000e+03
2460,2.5458183289e+00,3.3000000000e+01,7.3560000000e+03
2461,2.5472099781e+00,6.4000000000e+01,7.4590000000e+03
2462,2.5493059158e+00,4.9000000000e+01,7.5890000000e+03
2463,2.5443675518e+00,5.5000000000e+01,7.3120000000e+03
2464,2.5559692383e+00,3.7000000000e+01,7.4070000000e+03
2465,2.5510342121e+00,2.9000000000e+01,7.4210000000e+03
2466,2.5562672615e+00,4.7000000000e+01,7.3220000000e+03
2467,2.5518734455e+00,3.5000000000e+01,7.4920000000e+03
2468,2.5514287949e+00,3.7000000000e+01,7.4450000000e+03
2469,2.5492668152e+00,4.2000000000e+01,7.3340000000e+03
2470,2.5512857437e+00,5.3000000000e+01,7.3560000000e+03
2471,2.5498473644e+00,2.6000000000e+01,7.4630000000e+03
2472,2.5501279831e+00,3.7000000000e+01,7.4350000000e+03
2473,2.5547101498e+00,3.8000000000e+01,7.3230000000e+03
2474,2.5457434654e+00,4.7000000000e+01,7.2990000000e+03
2475,2.5498967171e+00,3.8000000000e+01,7.5190000000e+03
2476,2.5452539921e+00,3.7000000000e+01,7.6180000000e+03
2477,2.5423088074e+00,4.5000000000e+01,7.3620000000e+03
2478,2.5451667309e+00,4.3000000000e+01,7.3230000000e+03
2479,2.5475354195e+00,4.9000000000e+01,7.4030000000e+03
2480,2.5471467972e+00,4.1000000000e+01,7.4500000000e+03
2481,2.5469000340e+00,3.9000000000e+01,7.4730000000e+03
2482,2.5473856926e+00,4.6000000000e+01,7.3540000000e+03
2483,2.5408391953e+00,3.7000000000e+01,7.5170000000e+03
2484,2.5452382565e+00,5.4000000000e+01,7.4800000000e+03
2485,2.5390777588e+00,3.7000000000e+01,7.4500000000e+03
2486,2.5404379368e+00,3.9000000000e+01,7.4520000000e+03
2487,2.5364751816e+00,4.6000000000e+01,7.3020000000e+03
2488,2.5344862938e+00,5.6000000000e+01,7.2360000000e+03
2489,2.5330872536e+00,3.9000000000e+01,7.4320000000e+03
2490,2.5339806080e+00,4.7000000000e+01,7.4670000000e+03
2491,2.5327050686e+00,5.1000000000e+01,7.4870000000e+03
2492,2.5366883278e+00,3.9000000000e+01,7.3960000000e+03
2493,2.5323429108e+00,4.2000000000e+01,7.3060000000e+03
2494,2.5339632034e+00,3.6000000000e+01,7.3560000000e+03
2495,2.5297970772e+00,4.7000000000e+01,7.2930000000e+03
2496,2.5288152695e+00,4.7000000000e+01,7.3160000000e+03
2497,2.5277068615e+00,4.3000000000e+01,7.4970000000e+03
2498,2.5276067257e+00,4.4000000000e+01,7.4270000000e+03
2499,2.5196690559e+00,5.0000000000e+01,7.4010000000e+03
