step,volume,free_surface_area,vx_10_20,pressure_25_30
2841,1.5091960430e+00,1.5525009155e+01,1.2483985722e-01,9.2530966797e+03
2842,1.5090460777e+00,1.5505009651e+01,1.2820418179e-01,9.6315292969e+03
2843,1.5089961290e+00,1.5540010452e+01,1.3129742444e-01,9.7776093750e+03
2844,1.5094461441e+00,1.5475007057e+01,1.3413956761e-01,9.7641298828e+03
2845,1.5092962980e+00,1.5460008621e+01,1.3659566641e-01,9.5263427734e+03
2846,1.5090714693e+00,1.5510007858e+01,1.3799580932e-01,9.1266181641e+03
2847,1.5093715191e+00,1.5530010223e+01,1.3917924464e-01,8.8535468750e+03
2848,1.5090714693e+00,1.5625011444e+01,1.4000537992e-01,8.5474228516e+03
2849,1.5089716911e+00,1.5595011711e+01,1.4051304758e-01,8.2247080078e+03
2850,1.5090217590e+00,1.5635010719e+01,1.4114283025e-01,7.8230576172e+03
2851,1.5091468096e+00,1.5670011520e+01,1.4148655534e-01,7.3839633789e+03
2852,1.5091718435e+00,1.5605010033e+01,1.4162833989e-01,6.8740747070e+03
2853,1.5089218616e+00,1.5695010185e+01,1.4263978601e-01,6.3550087891e+03
2854,1.5096970797e+00,1.5625011444e+01,1.4267793298e-01,5.8505468750e+03
2855,1.5097471476e+00,1.5670010567e+01,1.4280955493e-01,5.2796044922e+03
2856,1.5100471973e+00,1.5765010834e+01,1.4214754105e-01,5.0571210938e+03
2857,1.5094974041e+00,1.5735009193e+01,1.4209388196e-01,4.7972714844e+03
2858,1.5096973181e+00,1.5760009766e+01,1.4326275885e-01,4.6417719727e+03
2859,1.5097725391e+00,1.5790009499e+01,1.3939237595e-01,4.7446464844e+03
2860,1.5102225542e+00,1.5835009575e+01,1.4193774760e-01,4.6106230469e+03
2861,1.5103476048e+00,1.5810009003e+01,1.3838469982e-01,4.9795664062e+03
2862,1.5103228092e+00,1.5835009575e+01,1.3861002028e-01,5.1385664062e+03
2863,1.5100477934e+00,1.5915010452e+01,1.3695013523e-01,5.5721582031e+03
2864,1.5094476938e+00,1.5815009117e+01,1.3616062701e-01,5.9755004883e+03
2865,1.5098478794e+00,1.5900008202e+01,1.3691507280e-01,6.4217573242e+03
2866,1.5104730129e+00,1.5870008469e+01,1.3519898057e-01,6.9869658203e+03
2867,1.5102230310e+00,1.5850008011e+01,1.4007553458e-01,7.1991865234e+03
2868,1.5099231005e+00,1.5860008240e+01,1.3815620542e-01,7.7757900391e+03
2869,1.5100482702e+00,1.5830007553e+01,1.4102451503e-01,7.7645053711e+03
2870,1.5101983547e+00,1.5950007439e+01,1.4202074707e-01,8.2499267578e+03
2871,1.5105233192e+00,1.5970006943e+01,1.4127153158e-01,8.2385644531e+03
2872,1.5099734068e+00,1.5975008011e+01,1.4628675580e-01,8.3643027344e+03
2873,1.5099234581e+00,1.5955006599e+01,1.4483658969e-01,8.2711005859e+03
2874,1.5103986263e+00,1.6070009232e+01,1.4876075089e-01,8.2896328125e+03
2875,1.5099986792e+00,1.5995008469e+01,1.5087640285e-01,7.8499130859e+03
2876,1.5099236965e+00,1.6060009003e+01,1.4981299639e-01,7.8437207031e+03
2877,1.5098987818e+00,1.6000007629e+01,1.5698775649e-01,7.0734863281e+03
2878,1.5107238293e+00,1.6090009689e+01,1.5189099312e-01,7.2957812500e+03
2879,1.5102486610e+00,1.6055011749e+01,1.5832880139e-01,6.3218613281e+03
2880,1.5102490187e+00,1.6025012970e+01,1.5099824965e-01,6.4075468750e+03
2881,1.5107491016e+00,1.6085012436e+01,1.5846695006e-01,5.7611386719e+03
2882,1.5104990005e+00,1.6105012894e+01,1.5226727724e-01,6.0917377930e+03
2883,1.5112241507e+00,1.6180015564e+01,1.5787911415e-01,5.2197236328e+03
2884,1.5106991529e+00,1.6135015488e+01,1.4979657531e-01,5.8335673828e+03
2885,1.5107992887e+00,1.6145017624e+01,1.5669557452e-01,5.0288623047e+03
2886,1.5112493038e+00,1.6145019531e+01,1.4859907329e-01,5.7811782227e+03
2887,1.5110993385e+00,1.6205018997e+01,1.5654358268e-01,4.9908476562e+03
2888,1.5115994215e+00,1.6210020065e+01,1.5102548897e-01,5.8196928711e+03
2889,1.5117244720e+00,1.6270021439e+01,1.5745002031e-01,5.5598896484e+03
2890,1.5115497112e+00,1.6330022812e+01,1.4592660964e-01,6.1682631836e+03
2891,1.5116745234e+00,1.6255022049e+01,1.5820468962e-01,5.6241938477e+03
2892,1.5116745234e+00,1.6280023575e+01,1.4575178921e-01,6.6577065430e+03
2893,1.5121245384e+00,1.6320022583e+01,1.5964351594e-01,5.9671049805e+03
2894,1.5115495920e+00,1.6350025177e+01,1.4728949964e-01,7.1321240234e+03
2895,1.5115245581e+00,1.6375024796e+01,1.6130009294e-01,6.2639091797e+03
2896,1.5115495920e+00,1.6355024338e+01,1.4742478728e-01,7.6675737305e+03
2897,1.5116245747e+00,1.6415023804e+01,1.6471448541e-01,6.3925273438e+03
2898,1.5112996101e+00,1.6430023193e+01,1.4574432373e-01,8.1616230469e+03
2899,1.5110995770e+00,1.6460025787e+01,1.6950683296e-01,6.2693129883e+03
2900,1.5117746592e+00,1.6490024567e+01,1.6203995049e-01,7.6995136719e+03
2901,1.5114246607e+00,1.6555025101e+01,1.6224326193e-01,7.5287553711e+03
2902,1.5117497444e+00,1.6585025787e+01,1.5968389809e-01,7.4538037109e+03
2903,1.5116996765e+00,1.6535024643e+01,1.5828143060e-01,7.2538500977e+03
2904,1.5119997263e+00,1.6555027008e+01,1.6593948007e-01,7.0197866211e+03
2905,1.5120997429e+00,1.6610025406e+01,1.5856052935e-01,7.1657241211e+03
2906,1.5121747255e+00,1.6670030594e+01,1.6935053468e-01,6.4599179688e+03
2907,1.5116747618e+00,1.6580028534e+01,1.6064067185e-01,6.8579697266e+03
2908,1.5123997927e+00,1.6655031204e+01,1.7014786601e-01,5.9824584961e+03
2909,1.5119748116e+00,1.6725030899e+01,1.6001623869e-01,6.3167099609e+03
2910,1.5117497444e+00,1.6675029755e+01,1.7230354249e-01,5.6266044922e+03
2911,1.5119748116e+00,1.6695028305e+01,1.5952508152e-01,6.0203417969e+03
2912,1.5119748116e+00,1.6750028610e+01,1.7302677035e-01,5.1970761719e+03
2913,1.5125248432e+00,1.6765029907e+01,1.5789149702e-01,5.9465820312e+03
2914,1.5120998621e+00,1.6810029984e+01,1.5988367796e-01,5.3824326172e+03
2915,1.5127998590e+00,1.6760028839e+01,1.6045424342e-01,5.2181733398e+03
2916,1.5124748945e+00,1.6810029984e+01,1.6912156343e-01,5.4795874023e+03
2917,1.5129748583e+00,1.6885028839e+01,1.5972737968e-01,5.6339565430e+03
2918,1.5128748417e+00,1.6835027695e+01,1.7103345692e-01,5.6287338867e+03
2919,1.5126749277e+00,1.6875028610e+01,1.6818647087e-01,5.8648007812e+03
2920,1.5129249096e+00,1.6895029068e+01,1.6107589006e-01,6.4622768555e+03
2921,1.5130748749e+00,1.6785026550e+01,1.7208202183e-01,6.1066440430e+03
2922,1.5128250122e+00,1.6885028839e+01,1.6272844374e-01,6.8003125000e+03
2923,1.5124249458e+00,1.6895023346e+01,1.6916953027e-01,6.6146635742e+03
2924,1.5127499104e+00,1.6935024261e+01,1.7047731578e-01,6.8319819336e+03
2925,1.5128248930e+00,1.6810020447e+01,1.7011219263e-01,7.0005825195e+03
2926,1.5123498440e+00,1.6830020905e+01,1.7215497792e-01,6.9074736328e+03
2927,1.5124748945e+00,1.6910022736e+01,1.7255887389e-01,6.9297983398e+03
2928,1.5131998062e+00,1.6935020447e+01,1.7382530868e-01,6.8175893555e+03
2929,1.5127749443e+00,1.6965024948e+01,1.7528173327e-01,6.7042558594e+03
2930,1.5132998228e+00,1.6980024338e+01,1.7563629150e-01,6.5400458984e+03
2931,1.5128998756e+00,1.6995027542e+01,1.7665384710e-01,6.4074384766e+03
2932,1.5132498741e+00,1.7020025253e+01,1.7736734450e-01,6.2194892578e+03
2933,1.5132998228e+00,1.7020027161e+01,1.7740878463e-01,6.0718256836e+03
2934,1.5129499435e+00,1.6980026245e+01,1.7805819213e-01,5.9118955078e+03
2935,1.5132247210e+00,1.7065025330e+01,1.7742653191e-01,5.7887197266e+03
2936,1.5134499073e+00,1.7045026779e+01,1.7833772302e-01,5.6859047852e+03
2937,1.5131998062e+00,1.7105030060e+01,1.7816284299e-01,5.6405390625e+03
2938,1.5130748749e+00,1.7045028687e+01,1.7852678895e-01,5.6091376953e+03
2939,1.5136748552e+00,1.7080028534e+01,1.7828097939e-01,5.6352329102e+03
2940,1.5134999752e+00,1.7095031738e+01,1.7948666215e-01,5.6523857422e+03
2941,1.5133748055e+00,1.7045032501e+01,1.7947129905e-01,5.7418066406e+03
2942,1.5144999027e+00,1.7130033493e+01,1.7931820452e-01,5.8235258789e+03
2943,1.5137249231e+00,1.7060031891e+01,1.7964045703e-01,5.9309926758e+03
2944,1.5138998032e+00,1.7165033340e+01,1.8099570274e-01,6.0200141602e+03
2945,1.5135250092e+00,1.7160032272e+01,1.8176504970e-01,6.1452109375e+03
2946,1.5140998363e+00,1.7210031509e+01,1.8229043484e-01,6.2281948242e+03
2947,1.5140998363e+00,1.7200031281e+01,1.8317852914e-01,6.3325390625e+03
2948,1.5141998529e+00,1.7220033646e+01,1.8392714858e-01,6.3750102539e+03
2949,1.5137498379e+00,1.7180030823e+01,1.8457731605e-01,6.4361000977e+03
2950,1.5138750076e+00,1.7285032272e+01,1.8578846753e-01,6.4056704102e+03
2951,1.5135498047e+00,1.7325035095e+01,1.8627306819e-01,6.4007504883e+03
2952,1.5139749050e+00,1.7235034943e+01,1.8741118908e-01,6.3433574219e+03
2953,1.5141748190e+00,1.7200033188e+01,1.8804883957e-01,6.2866547852e+03
2954,1.5140247345e+00,1.7325037003e+01,1.8924328685e-01,6.1930898438e+03
2955,1.5140998363e+00,1.7275037766e+01,1.8972326815e-01,6.1146401367e+03
2956,1.5136747360e+00,1.7305036545e+01,1.9020573795e-01,6.0256757812e+03
2957,1.5145498514e+00,1.7305038452e+01,1.9061596692e-01,5.9043510742e+03
2958,1.5140998363e+00,1.7365036011e+01,1.9119957089e-01,5.8267631836e+03
2959,1.5145498514e+00,1.7355037689e+01,1.9080659747e-01,5.7255717773e+03
2960,1.5140997171e+00,1.7310033798e+01,1.9180974364e-01,5.6841342773e+03
2961,1.5148497820e+00,1.7365036011e+01,1.9060333073e-01,5.6142475586e+03
2962,1.5151249170e+00,1.7405035019e+01,1.9236630201e-01,5.6189282227e+03
2963,1.5144748688e+00,1.7455034256e+01,1.9244620204e-01,5.5834223633e+03
2964,1.5141748190e+00,1.7415033340e+01,1.9229248166e-01,5.6520131836e+03
2965,1.5147248507e+00,1.7460035324e+01,1.9243405759e-01,5.6536884766e+03
2966,1.5148497820e+00,1.7380031586e+01,1.9338783622e-01,5.7133540039e+03
2967,1.5146999359e+00,1.7410032272e+01,1.9412139058e-01,5.7742822266e+03
2968,1.5141497850e+00,1.7370027542e+01,1.9456404448e-01,5.7965878906e+03
2969,1.5151000023e+00,1.7395027161e+01,1.9392304122e-01,5.9152431641e+03
2970,1.5148748159e+00,1.7460025787e+01,1.9535347819e-01,5.9020073242e+03
2971,1.5149247646e+00,1.7300027847e+01,1.9530989230e-01,6.0203125000e+03
2972,1.5149497986e+00,1.7355028152e+01,1.9748041034e-01,5.9989160156e+03
2973,1.5152497292e+00,1.7450031281e+01,1.9749325514e-01,6.0481323242e+03
2974,1.5149497986e+00,1.7445030212e+01,1.9787208736e-01,6.0523159180e+03
2975,1.5149247646e+00,1.7350030899e+01,1.9913794100e-01,6.0071528320e+03
2976,1.5147246122e+00,1.7310028076e+01,1.9954878092e-01,5.9857612305e+03
2977,1.5152246952e+00,1.7370029449e+01,2.0108947158e-01,5.9226196289e+03
2978,1.5149246454e+00,1.7435028076e+01,2.0032298565e-01,5.8570244141e+03
2979,1.5148997307e+00,1.7460029602e+01,2.0110359788e-01,5.8112358398e+03
2980,1.5151246786e+00,1.7490028381e+01,2.0192004740e-01,5.7366132812e+03
2981,1.5154497623e+00,1.7585033417e+01,2.0164409280e-01,5.6656342773e+03
2982,1.5148994923e+00,1.7635030746e+01,2.0235699415e-01,5.6248217773e+03
2983,1.5153996944e+00,1.7550029755e+01,2.0391424000e-01,5.5752299805e+03
2984,1.5156996250e+00,1.7505031586e+01,2.0405977964e-01,5.5762050781e+03
2985,1.5155246258e+00,1.7620033264e+01,2.0422232151e-01,5.5157016602e+03
2986,1.5153996944e+00,1.7600028992e+01,2.0640230179e-01,5.5261269531e+03
2987,1.5157746077e+00,1.7520030975e+01,2.0606352389e-01,5.5572089844e+03
2988,1.5160245895e+00,1.7625030518e+01,2.0723125339e-01,5.5496752930e+03
2989,1.5159245729e+00,1.7620029449e+01,2.0813043416e-01,5.5976455078e+03
2990,1.5157996416e+00,1.7720031738e+01,2.0747259259e-01,5.5594453125e+03
2991,1.5156996250e+00,1.7645030975e+01,2.0904229581e-01,5.6811694336e+03
2992,1.5162495375e+00,1.7820030212e+01,2.0960535109e-01,5.6267343750e+03
2993,1.5161995888e+00,1.7860031128e+01,2.1159057319e-01,5.6408886719e+03
2994,1.5162243843e+00,1.7840030670e+01,2.1183764935e-01,5.7028847656e+03
2995,1.5160744190e+00,1.7955034256e+01,2.1320571005e-01,5.6410468750e+03
2996,1.5162243843e+00,1.7920032501e+01,2.1372628212e-01,5.6204360352e+03
2997,1.5160493851e+00,1.7950033188e+01,2.1481746435e-01,5.6596396484e+03
2998,1.5168495178e+00,1.8055036545e+01,2.1508058906e-01,5.5756611328e+03
2999,1.5164743662e+00,1.8095037460e+01,2.1539622545e-01,5.6228769531e+03
3000,1.5165494680e+00,1.8055034637e+01,2.1753686666e-01,5.5337636719e+03
3001,1.5160493851e+00,1.8150037766e+01,2.1576158702e-01,5.5876459961e+03
3002,1.5162243843e+00,1.8095037460e+01,2.1871818602e-01,5.4631035156e+03
3003,1.5165492296e+00,1.8080036163e+01,2.1733523905e-01,5.5916391602e+03
3004,1.5161992311e+00,1.8175037384e+01,2.2132781148e-01,5.3751044922e+03
3005,1.5164742470e+00,1.8190038681e+01,2.1697804332e-01,5.5957753906e+03
3006,1.5163240433e+00,1.8235036850e+01,2.2018490732e-01,5.3321567383e+03
3007,1.5165991783e+00,1.8165035248e+01,2.2157213092e-01,5.5041171875e+03
3008,1.5163490772e+00,1.8280036926e+01,2.2104530036e-01,5.3386743164e+03
3009,1.5168490410e+00,1.8245035172e+01,2.2246041894e-01,5.4662534180e+03
3010,1.5169239044e+00,1.8430036545e+01,2.2402082384e-01,5.2520146484e+03
3011,1.5161489248e+00,1.8265033722e+01,2.2384996712e-01,5.4151059570e+03
3012,1.5169239044e+00,1.8220035553e+01,2.2536757588e-01,5.3361440430e+03
3013,1.5166988373e+00,1.8300035477e+01,2.2382412851e-01,5.3809794922e+03
3014,1.5172737837e+00,1.8390037537e+01,2.2682286799e-01,5.3231889648e+03
3015,1.5172986984e+00,1.8390035629e+01,2.2603110969e-01,5.4160522461e+03
3016,1.5175486803e+00,1.8450038910e+01,2.2898745537e-01,5.3021826172e+03
3017,1.5171988010e+00,1.8400037766e+01,2.2801484168e-01,5.4915688477e+03
3018,1.5175236464e+00,1.8450040817e+01,2.2978477180e-01,5.3174990234e+03
3019,1.5173984766e+00,1.8485042572e+01,2.3077918589e-01,5.3919833984e+03
3020,1.5173234940e+00,1.8440042496e+01,2.2957028449e-01,5.3268808594e+03
3021,1.5171234608e+00,1.8540044785e+01,2.3159296811e-01,5.3572089844e+03
3022,1.5173983574e+00,1.8550046921e+01,2.3307658732e-01,5.2830961914e+03
3023,1.5180233717e+00,1.8525049210e+01,2.3526524007e-01,5.3113398438e+03
3024,1.5174733400e+00,1.8515048981e+01,2.3584268987e-01,5.2079921875e+03
3025,1.5175983906e+00,1.8610050201e+01,2.3715350032e-01,5.1881987305e+03
3026,1.5171982050e+00,1.8710052490e+01,2.3853497207e-01,5.1631318359e+03
3027,1.5184231997e+00,1.8705051422e+01,2.3789951205e-01,5.1267739258e+03
3028,1.5176980495e+00,1.8715053558e+01,2.3887476325e-01,5.1689653320e+03
3029,1.5172730684e+00,1.8680051804e+01,2.3957511783e-01,5.0523105469e+03
3030,1.5179229975e+00,1.8670051575e+01,2.4603809416e-01,5.1621591797e+03
3031,1.5178980827e+00,1.8795055389e+01,2.4481615424e-01,5.0135751953e+03
3032,1.5176478624e+00,1.8700054169e+01,2.4440088868e-01,5.2292402344e+03
3033,1.5179228783e+00,1.8670051575e+01,2.5081998110e-01,4.9536958008e+03
3034,1.5176978111e+00,1.8700054169e+01,2.4552835524e-01,5.3793955078e+03
3035,1.5171227455e+00,1.8745054245e+01,2.5387027860e-01,4.8801699219e+03
3036,1.5176477432e+00,1.8780054092e+01,2.5178891420e-01,5.4032485352e+03
3037,1.5188477039e+00,1.8780054092e+01,2.5578612089e-01,4.8339882812e+03
3038,1.5174726248e+00,1.8845056534e+01,2.5490251184e-01,5.4359492188e+03
3039,1.5182225704e+00,1.8825056076e+01,2.5572004914e-01,4.7983671875e+03
3040,1.5177724361e+00,1.8825056076e+01,2.5513011217e-01,5.2933979492e+03
3041,1.5179224014e+00,1.8850059509e+01,2.6371103525e-01,4.7362504883e+03
3042,1.5178725719e+00,1.8900058746e+01,2.6007598639e-01,5.2660629883e+03
3043,1.5174473524e+00,1.8910058975e+01,2.6295062900e-01,4.6115649414e+03
3044,1.5181972980e+00,1.8865058899e+01,2.6274040341e-01,5.2046215820e+03
3045,1.5179473162e+00,1.8870058060e+01,2.6839148998e-01,4.6387954102e+03
3046,1.5176472664e+00,1.9000061035e+01,2.6658463478e-01,5.2370893555e+03
3047,1.5180722475e+00,1.8890058517e+01,2.7826315165e-01,4.5682290039e+03
3048,1.5182971954e+00,1.8875062943e+01,2.6956620812e-01,5.2831235352e+03
3049,1.5180971622e+00,1.8865064621e+01,2.8115978837e-01,4.5865209961e+03
3050,1.5177220106e+00,1.8955066681e+01,2.7629345655e-01,5.0570205078e+03
3051,1.5177971125e+00,1.8940069199e+01,2.8074538708e-01,4.8777744141e+03
3052,1.5186721087e+00,1.8875072479e+01,2.8738585114e-01,4.7102070312e+03
3053,1.5183720589e+00,1.8815073013e+01,2.8857892752e-01,4.7934687500e+03
3054,1.5187969208e+00,1.8810073853e+01,2.9061958194e-01,4.7995014648e+03
3055,1.5182720423e+00,1.8830074310e+01,2.9285082221e-01,4.7673608398e+03
3056,1.5183219910e+00,1.8950078964e+01,2.9465821385e-01,4.7313173828e+03
3057,1.5187219381e+00,1.8885078430e+01,2.9977276921e-01,4.7339189453e+03
3058,1.5183218718e+00,1.8925083160e+01,3.0063018203e-01,4.6421547852e+03
3059,1.5182468891e+00,1.8945081711e+01,3.0460199714e-01,4.6731440430e+03
3060,1.5190968513e+00,1.8775085449e+01,3.0714949965e-01,4.5818725586e+03
3061,1.5188217163e+00,1.8765083313e+01,3.1144037843e-01,4.5562836914e+03
3062,1.5183465481e+00,1.8780084610e+01,3.1333491206e-01,4.5035498047e+03
3063,1.5183966160e+00,1.8540079117e+01,3.1809952855e-01,4.5303837891e+03
3064,1.5183215141e+00,1.8515079498e+01,3.2171332836e-01,4.5619853516e+03
3065,1.5182963610e+00,1.8540081024e+01,3.2526421547e-01,4.6044052734e+03
3066,1.5182713270e+00,1.8500082016e+01,3.2955470681e-01,4.5945937500e+03
3067,1.5185463428e+00,1.8630084991e+01,3.3450758457e-01,4.5120693359e+03
3068,1.5181211233e+00,1.8660087585e+01,3.3827584982e-01,4.4497832031e+03
3069,1.5188211203e+00,1.8600086212e+01,3.4029600024e-01,4.3881440430e+03
3070,1.5187460184e+00,1.8550086975e+01,3.4963101149e-01,4.3142822266e+03
3071,1.5186457634e+00,1.8610088348e+01,3.5109525919e-01,4.2642402344e+03
3072,1.5183957815e+00,1.8610090256e+01,3.5735782981e-01,4.3236484375e+03
3073,1.5188206434e+00,1.8620092392e+01,3.6246091127e-01,4.2575986328e+03
3074,1.5188956261e+00,1.8600091934e+01,3.6974039674e-01,4.2789848633e+03
3075,1.5184453726e+00,1.8590095520e+01,3.7450814247e-01,4.2511279297e+03
3076,1.5187202692e+00,1.8665096283e+01,3.7809723616e-01,4.2850605469e+03
3077,1.5185950994e+00,1.8655096054e+01,3.8477709889e-01,4.1843740234e+03
3078,1.5191450119e+00,1.8630098343e+01,3.9108502865e-01,4.3245825195e+03
3079,1.5191448927e+00,1.8640098572e+01,4.0112507343e-01,4.2477490234e+03
3080,1.5186197758e+00,1.8630098343e+01,4.0857806802e-01,4.1512075195e+03
3081,1.5191946030e+00,1.8635099411e+01,4.1826510429e-01,4.1170561523e+03
3082,1.5196194649e+00,1.8590099335e+01,4.2403024435e-01,3.9593649902e+03
3083,1.5186194181e+00,1.8645101547e+01,4.3178820610e-01,3.8141896973e+03
3084,1.5188941956e+00,1.8705102921e+01,4.3972989917e-01,3.7325964355e+03
3085,1.5184440613e+00,1.8640102386e+01,4.4911885262e-01,3.7624663086e+03
3086,1.5189187527e+00,1.8645101547e+01,4.5807167888e-01,3.7356926270e+03
3087,1.5181936026e+00,1.8660104752e+01,4.6675449610e-01,3.7580297852e+03
3088,1.5180435181e+00,1.8620103836e+01,4.8152938485e-01,3.7694257812e+03
3089,1.5188932419e+00,1.8670106888e+01,4.8461011052e-01,3.7189802246e+03
3090,1.5191181898e+00,1.8695112228e+01,5.0512826443e-01,3.7620908203e+03
3091,1.5182929039e+00,1.8745109558e+01,5.1615947485e-01,3.7040935059e+03
3092,1.5188177824e+00,1.8720113754e+01,5.2628815174e-01,3.7290676270e+03
3093,1.5188176632e+00,1.8715114594e+01,5.4027837515e-01,3.6697531738e+03
3094,1.5187425613e+00,1.8805118561e+01,5.5707079172e-01,3.6518876953e+03
3095,1.5187172890e+00,1.8715120316e+01,5.6590133905e-01,3.6249467773e+03
3096,1.5185670853e+00,1.8745121002e+01,5.8471447229e-01,3.5552265625e+03
3097,1.5193419456e+00,1.8715120316e+01,5.9981453419e-01,3.5008271484e+03
3098,1.5190917253e+00,1.8760118484e+01,6.0964959860e-01,3.4636237793e+03
3099,1.5185165405e+00,1.8660120010e+01,6.3359081745e-01,3.3753078613e+03
3100,1.5187411308e+00,1.8620121002e+01,6.5317857265e-01,3.3153105469e+03
3101,1.5190911293e+00,1.8630121231e+01,6.7426908016e-01,3.1922226562e+03
3102,1.5186660290e+00,1.8605121613e+01,6.9511127472e-01,3.2096037598e+03
3103,1.5190159082e+00,1.8540122986e+01,7.1886563301e-01,3.1040600586e+03
3104,1.5187907219e+00,1.8515121460e+01,7.3861008883e-01,3.0985522461e+03
3105,1.5186156034e+00,1.8480125427e+01,7.6143759489e-01,3.0029260254e+03
3106,1.5184402466e+00,1.8420124054e+01,7.8071457148e-01,3.0443061523e+03
3107,1.5180401802e+00,1.8460124969e+01,8.0790942907e-01,2.8869504395e+03
3108,1.5182151794e+00,1.8470127106e+01,8.3206427097e-01,2.9582280273e+03
3109,1.5185650587e+00,1.8545129776e+01,8.6174333096e-01,2.8184360352e+03
3110,1.5189149380e+00,1.8465127945e+01,8.9147806168e-01,2.8926005859e+03
3111,1.5187897682e+00,1.8480129242e+01,9.2331433296e-01,2.6705776367e+03
3112,1.5190147161e+00,1.8450128555e+01,9.5543241501e-01,2.7972963867e+03
3113,1.5179646015e+00,1.8545127869e+01,9.8970705271e-01,2.6170957031e+03
3114,1.5182144642e+00,1.8380125046e+01,1.0286751986e+00,2.5159926758e+03
3115,1.5181143284e+00,1.8460128784e+01,1.0662381649e+00,2.4392314453e+03
3116,1.5186141729e+00,1.8520130157e+01,1.1070983410e+00,2.3959960938e+03
3117,1.5189640522e+00,1.8185123444e+01,1.1534576416e+00,2.3528671875e+03
3118,1.5184140205e+00,1.8050119400e+01,1.1964849234e+00,2.2826513672e+03
3119,1.5187637806e+00,1.7705112457e+01,1.2441878319e+00,2.2772778320e+03
3120,1.5183886290e+00,1.7665113449e+01,1.2949743271e+00,2.3883828125e+03
3121,1.5191886425e+00,1.7440113068e+01,1.3486442566e+00,2.4451411133e+03
3122,1.5183885098e+00,1.7335109711e+01,1.4037853479e+00,2.4489948730e+03
3123,1.5186884403e+00,1.7395112991e+01,1.4631388187e+00,2.4273381348e+03
3124,1.5191631317e+00,1.7380115509e+01,1.5251072645e+00,2.2985178223e+03
3125,1.5184881687e+00,1.7385118484e+01,1.5923942327e+00,2.1396198730e+03
3126,1.5183879137e+00,1.7270114899e+01,1.6559774876e+00,1.9678890381e+03
3127,1.5186629295e+00,1.7135112762e+01,1.7232394218e+00,1.7769973145e+03
3128,1.5185127258e+00,1.7210115433e+01,1.7885814905e+00,1.6400865479e+03
3129,1.5184874535e+00,1.7185113907e+01,1.8581140041e+00,1.5667303467e+03
3130,1.5183124542e+00,1.7145114899e+01,1.9304451942e+00,1.5739792480e+03
3131,1.5186873674e+00,1.7150114059e+01,1.9940688610e+00,1.5501872559e+03
3132,1.5192873478e+00,1.7010114670e+01,2.0576677322e+00,1.6109216309e+03
3133,1.5189121962e+00,1.6825111389e+01,2.1049072742e+00,1.6745819092e+03
