step,vx_25_10,vy_25_10,Cd,Cl,singularity_count
3796,3.7679064274e-01,-1.4321024716e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3797,3.7680223584e-01,-1.4320871234e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3798,3.7679076195e-01,-1.4321002364e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3799,3.7679243088e-01,-1.4320847392e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3800,3.7679040432e-01,-1.4320841432e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3801,3.7679678202e-01,-1.4320892096e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3802,3.7678831816e-01,-1.4320436120e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3803,3.7679573894e-01,-1.4320956171e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3804,3.7678700686e-01,-1.4320215583e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3805,3.7679377198e-01,-1.4320915937e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3806,3.7678584456e-01,-1.4320074022e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3807,3.7679269910e-01,-1.4320835471e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3808,3.7678274512e-01,-1.4319808781e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3809,3.7679338455e-01,-1.4320990443e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3810,3.7677833438e-01,-1.4319409430e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3811,3.7679412961e-01,-1.4321127534e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3812,3.7677398324e-01,-1.4319248497e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3813,3.7679508328e-01,-1.4320847392e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3814,3.7677270174e-01,-1.4319287241e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3815,3.7679177523e-01,-1.4320585132e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3816,3.7677326798e-01,-1.4319398999e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3817,3.7677738070e-01,-1.4320035279e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3818,3.7677562237e-01,-1.4319959283e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3819,3.7678104639e-01,-1.4319507778e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3820,3.7677520514e-01,-1.4319762588e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3821,3.7678104639e-01,-1.4319661260e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3822,3.7677359581e-01,-1.4319446683e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3823,3.7677955627e-01,-1.4319707453e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3824,3.7677258253e-01,-1.4319233596e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3825,3.7677702308e-01,-1.4319621027e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3826,3.7677162886e-01,-1.4319142699e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3827,3.7677615881e-01,-1.4319491386e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3828,3.7676826119e-01,-1.4319053292e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3829,3.7677729130e-01,-1.4319342375e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3830,3.7676411867e-01,-1.4318877459e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3831,3.7677794695e-01,-1.4319199324e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3832,3.7676140666e-01,-1.4318844676e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3833,3.7677642703e-01,-1.4319059253e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3834,3.7676110864e-01,-1.4318875968e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3835,3.7677279115e-01,-1.4318627119e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3836,3.7676221132e-01,-1.4319156110e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3837,3.7676945329e-01,-1.4318390191e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3838,3.7676155567e-01,-1.4319060743e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3839,3.7676814198e-01,-1.4318363369e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3840,3.7675899267e-01,-1.4318633080e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3841,3.7676763535e-01,-1.4318659902e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3842,3.7675699592e-01,-1.4318095148e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3843,3.7676614523e-01,-1.4318953454e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3844,3.7675470114e-01,-1.4317594469e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3845,3.7676498294e-01,-1.4319169521e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3846,3.7675550580e-01,-1.4317265153e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3847,3.7675389647e-01,-1.4318056405e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3848,3.7675145268e-01,-1.4317250252e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3849,3.7676325440e-01,-1.4318236709e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3850,3.7674826384e-01,-1.4317682385e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3851,3.7676399946e-01,-1.4318273962e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3852,3.7674617767e-01,-1.4317581058e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3853,3.7676262856e-01,-1.4318124950e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3854,3.7674582005e-01,-1.4317761362e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3855,3.7675920129e-01,-1.4317700267e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3856,3.7674662471e-01,-1.4317984879e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3857,3.7675562501e-01,-1.4317205548e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3858,3.7674677372e-01,-1.4317917824e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3859,3.7675327063e-01,-1.4317221940e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3860,3.7674576044e-01,-1.4317558706e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3861,3.7675192952e-01,-1.4317475259e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3862,3.7674310803e-01,-1.4317053556e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3863,3.7675145268e-01,-1.4317739010e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3864,3.7674188614e-01,-1.4316627383e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3865,3.7674942613e-01,-1.4317932725e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3866,3.7674841285e-01,-1.4317224920e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3867,3.7674808502e-01,-1.4317812026e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3868,3.7673783302e-01,-1.4316679537e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3869,3.7674978375e-01,-1.4317391813e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3870,3.7673398852e-01,-1.4316450059e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3871,3.7674984336e-01,-1.4317315817e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3872,3.7673163414e-01,-1.4316333830e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3873,3.7674850225e-01,-1.4316952229e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3874,3.7673139572e-01,-1.4316526055e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3875,3.7674531341e-01,-1.4316627383e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3876,3.7673223019e-01,-1.4316833019e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3877,3.7674200535e-01,-1.4316268265e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3878,3.7673261762e-01,-1.4316800237e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3879,3.7673923373e-01,-1.4316207170e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3880,3.7673157454e-01,-1.4316457510e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3881,3.7673819065e-01,-1.4316380024e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3882,3.7672978640e-01,-1.4315991104e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3883,3.7673780322e-01,-1.4316631854e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3884,3.7672832608e-01,-1.4315536618e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3885,3.7672829628e-01,-1.4315870404e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3886,3.7672761083e-01,-1.4315342903e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3887,3.7673464417e-01,-1.4316150546e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3888,3.7672418356e-01,-1.4315727353e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3889,3.7673559785e-01,-1.4316052198e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3890,3.7672141194e-01,-1.4315620065e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3891,3.7673532963e-01,-1.4315912127e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3892,3.7671980262e-01,-1.4315590262e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3893,3.7673315406e-01,-1.4315642416e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3894,3.7672042847e-01,-1.4315861464e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3895,3.7672981620e-01,-1.4315220714e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3896,3.7672093511e-01,-1.4315965772e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3897,3.7672653794e-01,-1.4314885437e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3898,3.7672084570e-01,-1.4315825701e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3899,3.7672457099e-01,-1.4314964414e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3900,3.7671911716e-01,-1.4315387607e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3901,3.7672409415e-01,-1.4315225184e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3902,3.7671726942e-01,-1.4314931631e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3903,3.7672281265e-01,-1.4315429330e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3904,3.7671640515e-01,-1.4314541221e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3905,3.7672108412e-01,-1.4315572381e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3906,3.7671488523e-01,-1.4314180613e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3907,3.7672066689e-01,-1.4315727353e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3908,3.7671920657e-01,-1.4314371347e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3909,3.7672346830e-01,-1.4315693080e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3910,3.7670570612e-01,-1.4314061403e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3911,3.7672543526e-01,-1.4315284789e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3912,3.7670317292e-01,-1.4313955605e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3913,3.7672358751e-01,-1.4315095544e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3914,3.7670350075e-01,-1.4314015210e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3915,3.7671977282e-01,-1.4314736426e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3916,3.7670522928e-01,-1.4314216375e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3917,3.7671574950e-01,-1.4314317703e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3918,3.7671244144e-01,-1.4314146340e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3919,3.7671333551e-01,-1.4313946664e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3920,3.7670591474e-01,-1.4314186573e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3921,3.7671184540e-01,-1.4314186573e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3922,3.7670356035e-01,-1.4313788712e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3923,3.7671115994e-01,-1.4314313233e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3924,3.7670245767e-01,-1.4313562214e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3925,3.7670922279e-01,-1.4314265549e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3926,3.7670192122e-01,-1.4313413203e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3927,3.7670803070e-01,-1.4314311743e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3928,3.7669879198e-01,-1.4313107729e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3929,3.7671011686e-01,-1.4314477146e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3930,3.7669456005e-01,-1.4312689006e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3931,3.7671133876e-01,-1.4314562082e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3932,3.7669026852e-01,-1.4312599599e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3933,3.7671259046e-01,-1.4314228296e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3934,3.7668976188e-01,-1.4312686026e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3935,3.7670874596e-01,-1.4313927293e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3936,3.7670192122e-01,-1.4313055575e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3937,3.7670269608e-01,-1.4313004911e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3938,3.7669724226e-01,-1.4313530922e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3939,3.7669947743e-01,-1.4312960207e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3940,3.7669411302e-01,-1.4313122630e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3941,3.7669873238e-01,-1.4313085377e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3942,3.7669244409e-01,-1.4312808216e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3943,3.7669727206e-01,-1.4313112199e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3944,3.7669232488e-01,-1.4312650263e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3945,3.7669509649e-01,-1.4312970638e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3946,3.7669166923e-01,-1.4312678576e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3947,3.7669429183e-01,-1.4312626421e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3948,3.7668859959e-01,-1.4312744141e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3949,3.7669578195e-01,-1.4312517643e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3950,3.7668457627e-01,-1.4312569797e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3951,3.7669670582e-01,-1.4312411845e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3952,3.7668240070e-01,-1.4312505722e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3953,3.7669506669e-01,-1.4312179387e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3954,3.7668305635e-01,-1.4312577248e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3955,3.7669140100e-01,-1.4311867952e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3956,3.7668484449e-01,-1.4312772453e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3957,3.7668788433e-01,-1.4311513305e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3958,3.7668505311e-01,-1.4312703907e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3959,3.7668704987e-01,-1.4311628044e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3960,3.7668198347e-01,-1.4312162995e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3961,3.7668755651e-01,-1.4311955869e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3962,3.7667986751e-01,-1.4311631024e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3963,3.7668666244e-01,-1.4312238991e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3964,3.7667906284e-01,-1.4311189950e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3965,3.7668484449e-01,-1.4312408864e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3966,3.7667831779e-01,-1.4310842752e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3967,3.7668311596e-01,-1.4312487841e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3968,3.7667793036e-01,-1.4310617745e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3969,3.7667894363e-01,-1.4312271774e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3970,3.7667852640e-01,-1.4310541749e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3971,3.7668296695e-01,-1.4312562346e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3972,3.7666651607e-01,-1.4310063422e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3973,3.7668949366e-01,-1.4312325418e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3974,3.7666487694e-01,-1.4310373366e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3975,3.7668535113e-01,-1.4311805367e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3976,3.7666854262e-01,-1.4310750365e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3977,3.7667983770e-01,-1.4311131835e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3978,3.7667182088e-01,-1.4311060309e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3979,3.7667134404e-01,-1.4311076701e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3980,3.7667089701e-01,-1.4311216772e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3981,3.7667548656e-01,-1.4310705662e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3982,3.7666893005e-01,-1.4310741425e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3983,3.7667563558e-01,-1.4310987294e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3984,3.7666681409e-01,-1.4310285449e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3985,3.7667447329e-01,-1.4311112463e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3986,3.7666675448e-01,-1.4310017228e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3987,3.7667208910e-01,-1.4311152697e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3988,3.7666559219e-01,-1.4309725165e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3989,3.7667229772e-01,-1.4311295748e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3990,3.7667307258e-01,-1.4310336113e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3991,3.7667441368e-01,-1.4311058819e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3992,3.7665885687e-01,-1.4310063422e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3993,3.7667444348e-01,-1.4310416579e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3994,3.7665811181e-01,-1.4310005307e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3995,3.7667122483e-01,-1.4310145378e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3996,3.7666007876e-01,-1.4310218394e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3997,3.7666660547e-01,-1.4309610426e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3998,3.7666174769e-01,-1.4310453832e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3999,3.7666437030e-01,-1.4309297502e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4000,3.7666007876e-01,-1.4310276508e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4001,3.7666434050e-01,-1.4309462905e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4002,3.7665817142e-01,-1.4309784770e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4003,3.7666374445e-01,-1.4309778810e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4004,3.7665668130e-01,-1.4309288561e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4005,3.7666282058e-01,-1.4309936762e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4006,3.7665599585e-01,-1.4309044182e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4007,3.7666144967e-01,-1.4309918880e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4008,3.7665477395e-01,-1.4308875799e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4009,3.7666147947e-01,-1.4309944212e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4010,3.7665158510e-01,-1.4308528602e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4011,3.7666347623e-01,-1.4310146868e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4012,3.7665933371e-01,-1.4308756590e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4013,3.7666493654e-01,-1.4309793711e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4014,3.7664678693e-01,-1.4308971167e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4015,3.7666228414e-01,-1.4309090376e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4016,3.7664714456e-01,-1.4308945835e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4017,3.7665832043e-01,-1.4308717847e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4018,3.7664890289e-01,-1.4309135079e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4019,3.7665519118e-01,-1.4308468997e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4020,3.7664872408e-01,-1.4309036732e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4021,3.7665510178e-01,-1.4308547974e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4022,3.7664592266e-01,-1.4308634400e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4023,3.7665522099e-01,-1.4308775961e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4024,3.7664473057e-01,-1.4308166504e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4025,3.7665352225e-01,-1.4309003949e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4026,3.7664389610e-01,-1.4307771623e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4027,3.7665292621e-01,-1.4309087396e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4028,3.7664279342e-01,-1.4307554066e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4029,3.7665304542e-01,-1.4309038222e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4030,3.7663915753e-01,-1.4307412505e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4031,3.7665477395e-01,-1.4309088886e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4032,3.7665146589e-01,-1.4308056235e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
